"","postcode","suburb","state","dc","type","lat","lon","Population","Area","PRent","AgeMedian","IncMedian","EduAvg","PRCrime","PSCrime"
"6059",3285,"YAMBUK","VIC","PORT FAIRY","Delivery Area                                ",-38.315793,142.065127,17939,2.14918210564648,57.8897382645595,30.6296479475287,39118.1021877242,16,3000,6658
"6060",3286,"CONDAH SWAMP","VIC","PORTLAND","Delivery Area                                ",-37.972228,141.833705,18679,4.27183461843866,38.7630450914465,28.6546957459289,35326.5050581441,21,3863,5249
"6061",3286,"KNEBSWORTH","VIC","MACARTHUR","Delivery Area                                ",-38.000472,141.870835,15946,5.30636566931693,41.7999017941324,27.763340288531,37118.7720828569,18,2463,3490
"6062",3286,"MACARTHUR","VIC","MACARTHUR","Delivery Area                                ",-38.034053,142.001047,28110,5.72182777660521,36.1021156498347,23.6923074758931,46288.5736581349,17,3960,4015
"6063",3286,"RIPPONHURST","VIC","MACARTHUR","Delivery Area                                ",-37.983824,142.108563,17180,4.7418304497271,49.9328355938136,37.1427607267401,47022.5800502877,17,2224,1849
"6064",3286,"WARRABKOOK","VIC","NULL","Delivery Area                                ",-37.979189,142.044275,22648,4.82579239013143,69.2158376202342,11.1270948627832,52514.1272576596,17,2684,6308
"6065",3287,"HAWKESDALE","VIC","PORTLAND","Delivery Area                                ",-38.106999,142.322188,19310,5.38469713787753,44.8613942019505,21.2140977044189,57133.3097323922,17,4523,4264
"6066",3287,"MINHAMITE","VIC","PORTLAND","Delivery Area                                ",-37.991565,142.327342,20569,4.73715160924006,75.8680899245416,21.3796938156135,44719.1964694892,17,4566,2474
"6067",3289,"GAZETTE","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.897958,142.174884,32676,3.97538687994482,39.3281262805756,37.4611720671445,42788.4282772621,18,5248,3667
"6068",3289,"GERRIGERRUP","VIC","HAMILTON POST SHOP","Delivery Area                                ",-38.007342,142.181224,14956,5.79375779296146,63.3774172291811,22.7259479460807,42159.6405231224,17,5827,5126
"6069",3289,"PENSHURST","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.87522,142.29024,22327,4.25502886735274,56.3871740593014,41.4726376089141,26322.4015419352,15,5019,2651
"6070",3289,"PURDEET","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.923773,142.378199,9389,3.34046786282657,38.1336003451136,36.2084902832347,49527.6712539214,15,4422,3707
"6071",3289,"TABOR","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.804364,142.182405,9943,6.1572555668743,58.2136328209731,20.9774070677108,49251.8644086345,16,4163,2792
"6072",3292,"NELSON","VIC","HAMILTON POST SHOP","Delivery Area                                ",-38.04659,141.006938,5937,7.20983600065106,47.4099981795402,38.6059091969086,57200.4309219175,16,3207,5276
"6073",3293,"GLENTHOMPSON","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.636489,142.545707,20334,5.64176674873874,39.0343380214134,50.0043866504447,56659.8385483287,18,3188,3973
"6074",3293,"NAREEB","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.858467,142.565483,17860,5.63029937690947,39.0339679524355,37.9938182083914,32637.6185704261,18,3422,4252
"6075",3293,"NARRAPUMELAP SOUTH","VIC","WILLAURA LPO","Delivery Area                                ",-37.75697,142.641677,25821,4.66304788831866,75.0773348393874,22.378107139395,45219.1344201504,21,4638,5373
"6076",3294,"DUNKELD","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.649713,142.344662,14850,2.88548459739017,49.5841895070366,36.1485536982454,44856.1190466214,17,4289,4355
"6077",3294,"KARABEAL","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.602979,142.21249,26509,4.61499084765622,30.074457275829,29.2706932035239,45249.3479635255,22,3784,4764
"6078",3294,"MIRRANATWA","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.405327,142.395682,17616,5.53457705954359,40.56787204797,37.2842993032889,47439.1642125624,20,4544,5549
"6079",3294,"MOUTAJUP","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.665193,142.250571,16300,6.96060526133981,65.5478581531826,24.1926114018951,37486.6800112649,16,2083,5230
"6080",3294,"VICTORIA POINT","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.525167,142.205291,30328,4.53079937402219,54.0328057229126,37.3461712399126,46525.4174482349,17,3849,5707
"6081",3294,"VICTORIA VALLEY","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.498531,142.333604,17479,4.84783830721395,40.0705541336033,35.079187697743,52699.2398923838,22,2363,3786
"6082",3294,"WOODHOUSE","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.801065,142.45467,18066,4.28644808935851,42.1231536254818,26.089879840798,43196.5951741191,20,1061,7056
"6083",3300,"BYADUK NORTH","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.880712,141.960066,23853,4.91942496097717,45.0676994584719,26.8050816502005,37340.52305391,17,4544,3892
"6084",3300,"HAMILTON","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.743025,142.020065,13018,5.83192815792018,51.7666572493266,32.5080301154198,47315.6623178895,14,1916,7160
"6085",3301,"BOCHARA","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.704033,141.927084,13854,5.22625573940967,69.1399634552277,25.6476059196897,60829.846681722,19,2564,4713
"6086",3301,"BROADWATER","VIC","HAMILTON POST SHOP","Delivery Area                                ",-38.107562,142.051206,15265,5.3584701648459,36.1483201281243,37.3954232494004,53213.4073721091,15,4927,3191
"6087",3301,"BUCKLEY SWAMP","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.849978,142.057186,23894,4.80009893580112,64.7559512808665,24.1796455452051,28690.0631811048,15,3945,5987
"6088",3301,"BYADUK","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.952429,141.987783,17960,6.12864017379761,75.7540871053709,36.973853918799,51619.2619791853,16,3454,2999
"6089",3301,"CROXTON EAST","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.792699,142.261056,12595,4.49192792588189,48.7424973351115,32.2797078469059,37442.3278354616,17,2690,5287
"6090",3301,"HENSLEY PARK","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.602933,142.057626,21652,4.85787111823566,44.7997124223921,29.1427267041601,37389.2140502865,20,4505,3478
"6091",3301,"MORGIANA","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.733163,141.849073,26800,4.82324119704685,61.5481204430756,17.321992032591,37973.473442007,19,5285,5656
"6092",3301,"MOUNT NAPIER","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.89663,142.063516,17107,5.80501516529199,38.5144648301529,32.4573703934305,52630.0275237656,17,4862,2643
"6093",3301,"STRATHKELLAR","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.717544,142.126345,21854,4.51900698950079,58.021612136175,22.0302776630765,50305.1720229448,18,2605,3345
"6094",3301,"TAHARA","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.742435,141.702187,20732,5.77635317082424,51.7449318763679,24.1947855301352,45091.4505302439,15,4881,4482
"6095",3301,"TARRINGTON","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.767146,142.09796,16865,3.61616676681017,79.3827030174898,50.2273446437228,64589.5943349224,17,3418,4568
"6096",3301,"WANNON","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.671854,141.843327,22300,5.08867950502599,45.2095875008632,35.6769159399924,33488.7469194388,19,4044,5472
"6097",3301,"WARRAYURE","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.696837,142.205871,18043,5.90274199679568,61.3357697241778,11.0725594836296,54710.5683663074,21,1780,3548
"6098",3301,"YATCHAW","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.816126,142.099016,30267,3.66368458539273,71.9958892547603,32.6986420504969,42368.0411312411,20,2963,5429
"6099",3301,"YULECART","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.748521,141.936368,20957,4.16227799357517,57.0741808994442,17.959347292292,42311.9734353578,18,3578,4135
"6100",3302,"BRANXHOLME","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.856656,141.794565,12893,4.94398723142905,50.2004206595676,29.0586488810889,38330.5225142831,21,3625,4594
"6101",3302,"GRASSDALE","VIC","HAMILTON POST SHOP","Delivery Area                                ",-37.792645,141.646446,19111,4.95066589645899,72.4001951087786,18.161484813038,47354.8722080389,19,3898,4638
"6102",3303,"BREAKAWAY CREEK","VIC","PORTLAND","Delivery Area                                ",-38.03119,141.814595,21883,5.8884429432677,59.7968258767915,27.6419903924947,37647.7351601203,19,3645,3225
"6103",3303,"CONDAH","VIC","PORTLAND","Delivery Area                                ",-37.970084,141.732922,17270,4.44753528553404,64.7066464110814,31.7729477022103,44994.5162838379,18,4827,4592
"6104",3303,"HOTSPUR","VIC","PORTLAND","Delivery Area                                ",-37.926306,141.561279,11256,2.98789231047699,51.3986457345138,6.15919976888375,48066.6242103467,16,3223,7127
"6105",3303,"LAKE CONDAH","VIC","PORTLAND","Delivery Area                                ",-38.093159,141.794924,17821,4.59913068434696,65.0817385761107,10.1104827602915,52198.7818917318,20,4836,4962
"6106",3303,"WALLACEDALE","VIC","PORTLAND","Delivery Area                                ",-37.933651,141.810169,20709,5.99728206116858,67.3520051365794,46.5249047175423,43401.101739585,20,3219,7671
"6107",3304,"BESSIEBELLE","VIC","HEYWOOD","Delivery Area                                ",-38.146567,141.966132,25964,6.20373015763424,55.5245432978496,31.8740839379254,37789.5551279308,19,2421,4446
"6108",3304,"DARTMOOR","VIC","HEYWOOD","Delivery Area                                ",-37.922543,141.27543,25806,5.93376344125037,47.8212654171908,30.1538136426336,55130.9729741867,17,3404,3307
"6109",3304,"DRIK DRIK","VIC","HEYWOOD","Delivery Area                                ",-38.001508,141.286526,19196,7.43124336684596,48.8755244557208,35.0982782451521,25000.3262041756,16,2005,5898
"6110",3304,"DRUMBORG","VIC","HEYWOOD","Delivery Area                                ",-38.091837,141.597511,15950,7.24541002207637,67.0572230511512,18.2433688343073,33596.2558539682,21,3851,3910
"6111",3304,"GREENWALD","VIC","HEYWOOD","Delivery Area                                ",-37.953544,141.405571,23833,6.81414093315115,55.563249673087,48.7942867451133,51492.2453786817,17,3981,5562
"6112",3304,"HEYWOOD","VIC","HEYWOOD","Delivery Area                                ",-38.131028,141.630332,26768,4.08152364814365,34.003943306184,34.4234599858325,37193.3598965101,18,4644,5031
"6113",3304,"HOMERTON","VIC","HEYWOOD","Delivery Area                                ",-38.137283,141.759184,13608,5.96788071369583,48.0062010185006,59.3552803804689,52702.6971898652,12,4347,5320
"6114",3304,"LYONS","VIC","HEYWOOD","Delivery Area                                ",-38.005981,141.503684,21200,4.4339654543347,11.304606346858,31.5539515995285,66158.183957894,14,2991,4565
"6115",3304,"MILLTOWN","VIC","HEYWOOD","Delivery Area                                ",-38.043676,141.698339,28723,3.52085074029913,28.7331858919581,25.6368375233017,59306.1435559141,20,2950,6368
"6116",3304,"MUMBANNAR","VIC","HEYWOOD","Delivery Area                                ",-37.926374,141.186841,26811,4.61182050648461,53.9398988843081,21.4896842753987,41259.2739993415,12,4402,6263
"6117",3304,"MYAMYN","VIC","HEYWOOD","Delivery Area                                ",-38.006326,141.720263,17150,4.46112520408192,70.1110923344228,22.3508251778435,29411.6566869602,16,2546,3437
"6118",3304,"WINNAP","VIC","HEYWOOD","Delivery Area                                ",-37.944963,141.31758,10510,5.23853102856942,68.9687462806822,25.3814853851914,43075.3322988478,18,4020,3805
"6119",3305,"ALLESTREE","VIC","PORTLAND","Delivery Area                                ",-38.274855,141.646078,17182,5.74188910499134,55.091263167662,44.932841099827,45239.1348241509,16,3684,4215
"6120",3305,"BOLWARRA","VIC","PORTLAND","Delivery Area                                ",-38.281821,141.614962,20030,5.17167718573558,49.9750792791909,31.1934510122757,58864.3003403129,16,2854,5294
"6121",3305,"CAPE BRIDGEWATER","VIC","PORTLAND","Delivery Area                                ",-38.370774,141.401813,19972,5.97380189202129,28.9942899440327,16.018523434554,45451.0032570953,19,4783,5410
"6122",3305,"CASHMORE","VIC","PORTLAND","Delivery Area                                ",-38.311967,141.481232,27401,4.41618814357437,56.6490120394077,25.2772333641658,39812.2891610969,17,3693,6846
"6123",3305,"DUTTON WAY","VIC","PORTLAND","Delivery Area                                ",-38.313173,141.594139,26657,6.4089458984498,52.245729498493,49.8260502827355,57769.0297815499,17,4609,4351
"6124",3305,"GORAE","VIC","PORTLAND","Delivery Area                                ",-38.240845,141.55627,20407,5.93656646389789,77.0560508446988,31.8445618412559,34652.8120876831,20,2423,6379
"6125",3305,"GORAE WEST","VIC","PORTLAND","Delivery Area                                ",-38.259661,141.500413,17987,3.63160110370512,60.2203338644045,31.9426620628998,34252.5799306783,18,4320,3911
"6126",3305,"HEATHMERE","VIC","PORTLAND","Delivery Area                                ",-38.222332,141.622619,29040,5.93303465454749,62.4332287517813,35.3453382875485,49144.5099290952,21,4224,5425
"6127",3305,"MOUNT RICHMOND","VIC","PORTLAND","Delivery Area                                ",-38.198109,141.358815,19162,5.52473066292582,42.0621962405435,14.7083589070275,35069.8682969139,21,2120,5775
"6128",3305,"PORTLAND","VIC","PORTLAND","Delivery Area                                ",-38.351032,141.587701,22165,6.86422610794135,62.0247396222587,28.7622594600445,39041.7951331976,18,3194,4704
"6129",3305,"PORTLAND NORTH","VIC","PORTLAND","Delivery Area                                ",-38.314243,141.59424,23558,6.30298735064671,41.1499101042045,4.12628531371272,50584.0746741187,19,4423,5438
"6130",3305,"PORTLAND WEST","VIC","PORTLAND","Delivery Area                                ",-38.342188,141.569468,24094,5.53041902634679,61.5776883144038,48.0376969126024,47427.2356559552,15,2769,7067
"6131",3309,"DIGBY","VIC","DIGBY","Delivery Area                                ",-37.794364,141.500674,28134,5.31105308279201,51.1699484397082,18.4205531321944,42007.4456265622,19,4975,4766
"6132",3310,"MERINO","VIC","MERINO","Delivery Area                                ",-37.720455,141.548293,18510,4.97927259201676,74.819533047579,32.1655246145838,36230.829190546,18,3321,5591
"6133",3310,"TAHARA WEST","VIC","MERINO","Delivery Area                                ",-37.727284,141.639652,23225,4.34019617125381,42.311243892474,29.5330866958087,52931.0727505887,18,2889,4879
"6134",3311,"CASTERTON","VIC","CASTERTON","Delivery Area                                ",-37.584211,141.405944,21713,6.15468073531542,65.1617485686578,29.6536455573419,34276.380712469,18,2368,1611
"6135",3311,"CORNDALE","VIC","CASTERTON","Delivery Area                                ",-37.531494,141.289748,19709,5.36858522771003,65.1050170448266,40.5822627827303,39618.3628390841,15,3770,5032
"6136",3312,"BAHGALLAH","VIC","CASTERTON","Delivery Area                                ",-37.6391,141.365747,22803,6.08255055704053,52.2468262754798,40.7048793337275,48415.4206163312,17,3119,3568
"6137",3312,"BRIMBOAL","VIC","CASTERTON","Delivery Area                                ",-37.404872,141.424838,14830,4.16273436982427,54.2075170144058,39.0736528857753,51066.45434771,18,4862,4257
"6138",3312,"CARAPOOK","VIC","CASTERTON","Delivery Area                                ",-37.551741,141.541128,24657,5.83334700931782,53.2584886221538,19.3926980364911,44162.3275385439,16,3552,2041
"6139",3312,"CHETWYND","VIC","CASTERTON","Delivery Area                                ",-37.27944,141.417184,29487,5.71075185941821,38.2398596743959,24.4498388342664,51376.6431551062,20,3342,5463
"6140",3312,"DERGHOLM","VIC","CASTERTON","Delivery Area                                ",-37.370335,141.215072,29582,4.47107863537355,43.5559007459074,22.5606236844787,42283.1636421547,19,3247,5290
"6141",3312,"DORODONG","VIC","CASTERTON","Delivery Area                                ",-37.345174,141.031936,24778,5.63242064804461,32.0964080875966,34.9773443542317,35942.0118379252,18,3262,6097
"6142",3312,"DUNROBIN","VIC","CASTERTON","Delivery Area                                ",-37.532697,141.382928,29694,4.85906027429776,46.4878912445133,23.0477281255843,41594.8936626453,13,4663,5080
"6143",3312,"HENTY","VIC","CASTERTON","Delivery Area                                ",-37.660292,141.51291,22547,3.86198361179911,41.0140024669494,33.370253990493,38940.1980070414,19,1337,3613
"6144",3312,"KILLARA","VIC","CASTERTON","Delivery Area                                ",-37.757082,141.407391,30111,4.74069667758383,55.0271115053284,38.9355640173953,50867.0713069217,16,3655,6254
"6145",3312,"LAKE MUNDI","VIC","CASTERTON","Delivery Area                                ",-37.563526,141.059286,17142,5.52706412539699,80.5116447570056,28.6649737650081,51443.9848441204,18,3012,6774
"6146",3312,"LINDSAY","VIC","CASTERTON","Delivery Area                                ",-37.602358,141.067756,12043,5.46046861653079,36.2834276131788,20.0009805304924,43342.7106071782,19,2576,6914
"6147",3312,"NANGEELA","VIC","CASTERTON","Delivery Area                                ",-37.486133,141.361871,22157,4.9513787226321,47.9863598809708,34.2409465576665,40338.3053626508,21,3151,4120
"6148",3312,"POOLAIJELO","VIC","CASTERTON","Delivery Area                                ",-37.212636,141.100756,22006,5.42829684832715,43.5653376041885,29.9074644394754,45824.0241961576,17,5774,5897
"6149",3312,"POWERS CREEK","VIC","CASTERTON","Delivery Area                                ",-37.196196,141.292351,15979,6.99730755960512,52.622825481391,21.5599256070743,56902.4260997057,18,2023,5109
"6150",3312,"SANDFORD","VIC","CASTERTON","Delivery Area                                ",-37.610974,141.44304,19403,5.33141620667427,61.2704940832493,43.3123966764714,29596.9935391308,17,3458,5454
"6151",3312,"STRATHDOWNIE","VIC","CASTERTON","Delivery Area                                ",-37.727419,141.14483,17103,4.73929595331498,70.7397508555451,46.6532079242275,66770.8974239671,16,3801,3201
"6152",3312,"WANDO BRIDGE","VIC","CASTERTON","Delivery Area                                ",-37.442491,141.423158,19785,4.14971047492036,58.0889164807047,42.9882590222502,43436.5819268032,19,2712,3838
"6153",3312,"WANDO VALE","VIC","CASTERTON","Delivery Area                                ",-37.517954,141.448106,21584,5.25152935245973,57.3194028967684,40.8710537831082,51723.511175408,19,2713,3314
"6154",3312,"WARROCK","VIC","CASTERTON","Delivery Area                                ",-37.430567,141.290496,21779,5.04477476525068,57.3164722546772,24.0244822220568,42841.1872386402,17,3845,4194
"6155",3314,"BULART","VIC","CAVENDISH","Delivery Area                                ",-37.586718,141.935665,22219,6.22011971561765,50.6574179904838,35.0046061736527,47029.2361615329,17,3009,3192
"6156",3314,"CAVENDISH","VIC","CAVENDISH","Delivery Area                                ",-37.526205,142.039943,25389,5.77962237905884,63.1278859505063,28.7069505898665,43848.6529882088,14,3744,4006
"6157",3314,"GLENISLA","VIC","CAVENDISH","Delivery Area                                ",-37.243087,142.194121,18141,5.99040357711489,66.5179974559375,25.6900775624237,33565.6786845441,14,2550,4102
"6158",3314,"GRAMPIANS","VIC","CAVENDISH","Delivery Area                                ",-37.316714,142.484076,17588,2.38549831687184,40.8219177018537,44.1216227549049,40271.06677427,20,4088,3354
"6159",3314,"MOORALLA","VIC","CAVENDISH","Delivery Area                                ",-37.398976,142.099717,20039,5.21462120126361,54.3223709460993,32.1938815157563,30476.9940244577,18,3274,3110
"6160",3314,"WOOHLPOOER","VIC","CAVENDISH","Delivery Area                                ",-37.371558,142.160996,34732,5.37351378016814,61.6006599745895,22.683069522011,49283.0690088556,17,2973,5140
"6161",3315,"BRIT BRIT","VIC","COLERAINE","Delivery Area                                ",-37.441278,141.758617,17489,6.40197599196256,65.201661301532,28.9968431192145,42652.1989073524,19,2094,5351
"6162",3315,"CLOVER FLAT","VIC","COLERAINE","Delivery Area                                ",-37.599933,141.558767,16837,4.80497125727249,35.4292829992634,35.2049938133726,43980.6627102521,16,1667,4890
"6163",3315,"COLERAINE","VIC","COLERAINE","Delivery Area                                ",-37.598268,141.691125,22222,4.01791782612656,60.2396455852648,33.5390477241098,49831.0689569533,20,3160,5712
"6164",3315,"COOJAR","VIC","COLERAINE","Delivery Area                                ",-37.348173,141.685584,26595,5.67490695924863,47.1813741780152,35.9175259974886,29932.1606670895,17,2941,4119
"6165",3315,"CULLA","VIC","COLERAINE","Delivery Area                                ",-37.268488,141.648637,23050,5.72894959444566,44.5717701696819,35.4596759790246,42530.0603234078,19,2769,6643
"6166",3315,"GRINGEGALGONA","VIC","COLERAINE","Delivery Area                                ",-37.415905,141.808405,26666,4.02213637624618,40.6070051789793,41.8055206774278,37444.1884942338,18,4448,3276
"6167",3315,"GRITJURK","VIC","COLERAINE","Delivery Area                                ",-37.542228,141.78656,19434,4.12444941481211,21.9589317312383,26.9665649689989,41676.4234573678,18,3440,5098
"6168",3315,"HILGAY","VIC","COLERAINE","Delivery Area                                ",-37.620925,141.628411,25907,3.76105024294489,51.6633740712909,33.1059775974413,48166.4270774301,19,3702,4318
"6169",3315,"KONONGWOOTONG","VIC","COLERAINE","Delivery Area                                ",-37.531865,141.681426,23339,6.40146424345123,61.2310880554984,44.2140549362472,44009.4875960667,19,3737,5896
"6170",3315,"MELVILLE FOREST","VIC","COLERAINE","Delivery Area                                ",-37.513021,141.826377,22479,3.84084159946293,38.0360539548326,49.3244013546107,45325.0546842896,17,4849,3814
"6171",3315,"MUNTHAM","VIC","COLERAINE","Delivery Area                                ",-37.560588,141.575279,29267,4.12306598446533,50.7817321776189,29.9520461584042,33863.2859113601,21,2307,4223
"6172",3315,"NAREEN","VIC","COLERAINE","Delivery Area                                ",-37.371173,141.565849,23180,5.68906070374662,37.0637054336262,18.7965027584361,43069.7240873319,20,3714,1122
"6173",3315,"PASCHENDALE","VIC","COLERAINE","Delivery Area                                ",-37.659196,141.594212,19949,5.88586279115064,42.8078158863053,16.4959591965822,60357.6434723918,16,4001,3642
"6174",3315,"TAHARA BRIDGE","VIC","COLERAINE","Delivery Area                                ",-37.6881,141.648325,17544,6.39275943012892,78.6939351427628,22.3188879843763,52844.6697923674,16,3365,4067
"6175",3315,"TARRAYOUKYAN","VIC","COLERAINE","Delivery Area                                ",-37.327118,141.570754,23785,5.58212130834898,44.5542565723146,21.7231538560252,53756.7261535338,21,3601,4260
"6176",3315,"TARRENLEA","VIC","COLERAINE","Delivery Area                                ",-37.676203,141.741339,20765,4.53909789078542,57.5449948959403,27.7676008282602,56334.0882496889,20,3146,4106
"6177",3315,"WOOTONG VALE","VIC","COLERAINE","Delivery Area                                ",-37.531576,141.715919,17289,3.76049746637567,59.8657517123256,33.3429116529786,41582.0776848417,22,3449,4775
"6178",3317,"HARROW","VIC","HARROW","Delivery Area                                ",-37.119835,141.600473,22716,5.19773680174154,34.4784538169603,27.8192214285994,33064.360449547,21,3950,1914
"6179",3318,"CHARAM","VIC","EDENHOPE LPO","Delivery Area                                ",-36.986424,141.510896,27335,5.25853502158004,66.5056801582265,27.98363546213,46311.700927547,18,4600,4938
"6180",3318,"CONNEWIRRICOO","VIC","COLERAINE","Delivery Area                                ",-37.191654,141.45156,8365,3.3888807724437,77.0907965547189,3.85443266808648,54932.1245810943,20,3565,2149
"6181",3318,"EDENHOPE","VIC","EDENHOPE LPO","Delivery Area                                ",-37.036143,141.296235,29037,4.77122017774666,50.8160682325595,26.2270565523519,38971.1464626843,17,2582,7925
"6182",3318,"KADNOOK","VIC","EDENHOPE LPO","Delivery Area                                ",-37.14572,141.385313,18749,5.26650243619205,45.7295020930479,10.3217531760733,50291.0919286684,15,2605,4787
"6183",3318,"LANGKOOP","VIC","EDENHOPE LPO","Delivery Area                                ",-37.091858,141.062048,23853,4.83549269146936,29.2947885555918,35.7719963776978,50596.2308597768,14,2567,7886
"6184",3318,"PATYAH","VIC","EDENHOPE LPO","Delivery Area                                ",-36.896736,141.249539,23630,4.08580324950221,45.7413470598582,35.2169564828972,52866.4051155813,19,4223,5540
"6185",3318,"ULLSWATER","VIC","EDENHOPE LPO","Delivery Area                                ",-36.928902,141.395927,27311,5.26345539335685,42.2945706883457,30.6924808932662,45299.2673746082,20,3410,4838
"6186",3319,"APSLEY","VIC","APSLEY","Delivery Area                                ",-36.967557,141.080748,28836,5.25723602867558,47.4157555788893,34.7558972029566,44046.8030081154,17,3779,3112
"6187",3319,"BENAYEO","VIC","APSLEY","Delivery Area                                ",-36.843195,141.045845,30614,2.59880031201409,44.7246518127149,43.96164137331,51593.4357919022,17,4416,4782
"6188",3319,"BRINGALBERT","VIC","APSLEY","Delivery Area                                ",-36.843902,141.155059,22659,4.1809404401857,29.6938333853544,39.2723438049659,35881.8266430946,20,3296,5492
"6189",3321,"HESSE","VIC","INVERLEIGH","Delivery Area                                ",-38.111995,143.855664,17455,3.16012777548873,74.9273607172541,21.3144650591022,40604.2630165243,21,2576,4733
"6190",3321,"INVERLEIGH","VIC","INVERLEIGH","Delivery Area                                ",-38.100967,144.058343,13993,4.88275321012699,17.7836456654052,19.8088878831755,44245.3486861141,20,3466,3746
"6191",3321,"WINGEEL","VIC","INVERLEIGH","Delivery Area                                ",-38.06397,143.857655,21450,4.81530223931147,50.6783788891662,37.2469974492193,47128.256740868,19,3673,5300
"6192",3322,"CRESSY","VIC","CRESSY CPA","Delivery Area                                ",-38.028752,143.643643,26577,5.32536972178805,82.1265575297678,49.3272173281569,42730.9404180445,18,2843,3254
"6193",3323,"BERRYBANK","VIC","GEELONG MC OPERATIONS","Delivery Area                                ",-37.991587,143.486027,16013,6.36580843877433,72.9994135710852,38.2534760185873,46778.9584245638,18,4149,3143
"6194",3323,"DUVERNEY","VIC","GEELONG MC OPERATIONS","Delivery Area                                ",-38.014259,143.570355,12643,3.29431282899897,41.0757212240407,24.8674927590428,46752.5194108653,18,3382,6990
"6195",3323,"FOXHOW","VIC","GEELONG MC OPERATIONS","Delivery Area                                ",-38.048885,143.461877,22382,6.13584003105286,39.5992561328692,37.9059822277795,53815.4224994033,20,3749,5251
"6196",3324,"LISMORE","VIC","LISMORE","Delivery Area                                ",-37.953552,143.34368,21148,5.28802922569795,26.8796782298101,19.4066088257184,38635.6263223303,18,4993,4576
"6197",3324,"MINGAY","VIC","LISMORE","Delivery Area                                ",-37.853522,143.320127,22063,5.07375158217651,49.6960390671977,9.99978497169651,37850.8582406814,19,3036,3591
"6198",3324,"MOUNT BUTE","VIC","LISMORE","Delivery Area                                ",-37.879341,143.451114,22618,4.40891392995869,38.3291594521718,18.0423376589956,46257.9946544263,15,3180,6212
"6199",3325,"DERRINALLUM","VIC","DERRINALLUM","Delivery Area                                ",-37.948485,143.219987,27008,5.74019386811559,57.3667715928331,32.8998192970091,52617.4664702124,14,4917,1311
"6200",3325,"LARRALEA","VIC","DERRINALLUM","Delivery Area                                ",-38.021889,143.239049,22135,5.50707985392074,63.7152943573801,25.8691497383549,31923.1393935075,20,4812,5978
"6201",3325,"VITE VITE","VIC","DERRINALLUM","Delivery Area                                ",-37.816618,143.157936,23333,5.91686720296278,57.1978992588106,22.9256168216216,23483.9352313786,14,2623,3710
"6202",3325,"VITE VITE NORTH","VIC","DERRINALLUM","Delivery Area                                ",-37.792923,143.208666,24602,4.81916645209355,35.3912146504762,26.1534792027927,44373.2232931152,18,1851,2313
"6203",3328,"TEESDALE","VIC","TEESDALE","Delivery Area                                ",-38.039758,144.048285,20080,4.91088761054505,42.0846174199536,12.2883301585198,32901.1536312828,16,2397,5669
"6204",3329,"BARUNAH PARK","VIC","SHELFORD","Delivery Area                                ",-38.02107,143.856658,35478,5.36676601206915,46.3581399701896,31.8194008476785,29722.3655614287,18,4395,3533
"6205",3329,"SHELFORD","VIC","SHELFORD","Delivery Area                                ",-38.013703,143.976087,21604,3.57150705153374,44.1482641072489,15.7855717280627,57555.3448932185,22,4672,5790
"6206",3330,"ROKEWOOD","VIC","SHELFORD","Delivery Area                                ",-37.844281,143.677351,28458,5.38802741676454,53.1687152193969,42.1451393454521,43337.7352287987,16,2483,3569
"6207",3331,"BANNOCKBURN","VIC","BANNOCKBURN","Delivery Area                                ",-38.046528,144.171067,21038,5.72520850885702,55.026901237875,33.4383048223044,37843.4051961206,15,3697,4427
"6208",3331,"GHERINGHAP","VIC","BANNOCKBURN","Delivery Area                                ",-38.07663,144.233865,22044,5.50760719919139,63.7049834652469,28.0942333758691,34967.7179061432,18,2487,4434
